ID,EASTING,NORTHING
OMPM005,449521.086936731,5446893.81965133
OMPM005,449324.038998586,5446949.4573029
OMPM005,449316.558789069,5446856.4487801
OMPM005,449298.89517386,5447052.30444908
OMPM005,449285.489498102,5447203.71708225
OMPM005,449549.338718635,5447340.08053873
OMPM005,448892.834687553,5446231.42879707
OMPM005,448854.484123648,5446295.58838526
OMPM005,448782.485788663,5446269.69581567
OMPM005,449759.41467155,5446864.90691406
OMPM005,449773.493830904,5446904.50218042
OMPM005,450222.223052388,5447143.6685783
OMPM005,450963.568431334,5447848.33768879
OMPM005,451009.783312337,5448513.1405221
OMPM005,451069.573858141,5449029.63647356
OMPM005,451055.525587764,5449026.38135943
OMPM005,450734.858663154,5448891.12164948
OMPM005,450290.120703808,5448943.25172093
OMPM005,450022.51041073,5448562.27668908
OMPM005,449926.530412317,5448314.23325502
OMPM005,450051.785727486,5448325.13815013
OMPM005,449884.243969502,5448179.02597163
OMPM005,449469.887437326,5447150.33941026
OMPM005,449455.727251195,5446954.04195483
OMPM005,449334.194118807,5446966.24070124
OMPM005,449268.608204049,5446918.28118183
OMPM005,449380.986329832,5446877.42577325
OMPM005,449424.575305522,5446839.01481559
OMPM005,449469.926376161,5446800.3212566
OMPM005,450497.90435622,5447379.35099765
OMPM005,450753.306983732,5447445.12789439
OMPM005,450039.50805318,5447155.84817626
OMPM005,449954.266860097,5447136.27523822
OMPM005,449447.698307811,5446973.57142914
OMPM005,449441.384226591,5446978.97687349
OMPM005,449266.221146916,5446938.52618854
OMPM005,449270.065317606,5446851.58393728
OMPM005,449470.587466548,5446507.05329414
OMPM005,449458.147059321,5446458.08269281
OMPM005,449662.516734288,5446422.22841958
OMPM005,450205.741657288,5447132.27714391
OMPM005,450204.51728355,5447129.87566067
OMPM005,450165.068096734,5447112.06552021
OMPM005,450061.326725568,5447224.58018333
OMPM005,449872.842920769,5447361.25762598
OMPM005,449808.351404661,5447347.63547548
OMPM005,449562.6840007,5447391.84475418
OMPM005,449222.500785809,5447091.58521073
OMPM005,448055.770898881,5447658.86413429
OMPM005,448984.978227621,5447789.6660412
OMPM005,449653.624160327,5447510.64048278
OMPM005,449680.041734883,5447601.34212077
OMPM005,449679.217831384,5447603.70658301
OMPM005,449288.672644069,5447447.76555483
OMPM005,449272.654618342,5447429.81318925
OMPM005,449696.974491434,5446973.03912041
OMPM005,450232.465729738,5447293.35325897
OMPM005,450358.525822262,5447498.98392965
OMPM005,451127.569584723,5447514.65416483
OMPM005,451645.531424233,5447844.75333418
OMPM005,451634.635282801,5447861.33627848
OMPM005,452198.12227156,5448453.48553973
OMPM005,451796.876254855,5448081.60175643
OMPM005,451691.948077451,5448263.225491
OMPM005,451138.36339767,5448247.81136515
OMPM005,451247.613920426,5447843.10771081
OMPM005,451251.17013253,5447857.08450822
OMPM005,450638.44814187,5447702.16031624
OMPM005,450682.174492627,5447709.89629514
OMPM005,450188.895329253,5447120.03299236
OMPM005,450180.018238407,5446991.77091839
OMPM005,449564.872448559,5446912.71961274
OMPM005,448873.476409762,5446387.80039692
OMPM005,448796.697357754,5446299.85966333
OMPM005,449297.711109882,5446812.34018565
OMPM005,449430.836945875,5446811.16325087
OMPM005,449528.789094072,5446926.9910503
OMPM005,449823.515436379,5447045.77515426
OMPM005,449659.274324866,5446779.67975159
OMPM005,449690.47737137,5446800.06296884
OMPM005,449581.798504344,5446902.34781548
OMPM005,449515.081617317,5446856.49696685
OMPM005,449392.321152662,5446685.00827702
OMPM005,449308.923942351,5446431.51240461
OMPM005,449513.674024232,5446240.3576118
